Unnamed: 0,id,tweet_id,username,followers_count,user_verified,text,created_at,like_count,retweet_count,reply_count,location,lang,generation,ass_hashtags,keyword_exists,prep_text,created_at.1,year,month,day,week,time,hour,minute,vader_polarity,bert_polarity
2455,18219,810958375160807428,ZMPolitics,5965,False,"ECZ SUED OVER ELECTION RESULTS BY 2,000 PEOPLE - https://t.co/PEGuJAn4CB #ZMPolitics #ZambiaDecides",2016-12-19 23:21:58+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,ecz sued election result 2000 people,2016-12-19,2016,12,19,51,23:21:58,23,21,Neutral,Neutral
2456,18220,810958370698121216,ZMPolitics,5965,False,OPEN LETTER TO PRESIDENT LUNGU PLEADING FOR THE POST WORKERS - https://t.co/BJoyaBmJvc #ZMPolitics #ZambiaDecides https://t.co/e6Gu3rnZKU,2016-12-19 23:21:57+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,open letter president lungu pleading post worker,2016-12-19,2016,12,19,51,23:21:57,23,21,Neutral,Neutral
2457,18221,810958363353817090,ZMPolitics,5965,False,FODEP CALLS FOR CONCOURT REFORMS - https://t.co/6wNxTesMvN #ZMPolitics #ZambiaDecides,2016-12-19 23:21:55+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,fodep call concourt reform,2016-12-19,2016,12,19,51,23:21:55,23,21,Neutral,Neutral
2458,18222,810958360061378561,ZMPolitics,5965,False,ERB SAYS THERE IS NO PENDING HIKE IN FUEL PRICES - https://t.co/bHUPWsGCYz #ZMPolitics #ZambiaDecides,2016-12-19 23:21:54+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,erb pending hike fuel price,2016-12-19,2016,12,19,51,23:21:54,23,21,Neutral,Neutral
2459,18223,810958356663988225,ZMPolitics,5965,False,BRAZILIAN SENATE 90.7 MILLION DEBT RELIEF TO ZAMBIA - https://t.co/RVEsAKhrMU #ZMPolitics #ZambiaDecides,2016-12-19 23:21:53+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,brazilian senate 907 million debt relief zambia,2016-12-19,2016,12,19,51,23:21:53,23,21,Neutral,Neutral
2460,18224,810958353107156992,ZMPolitics,5965,False,EVERYONE PARTICIPATED IN POST NEWSPAPER CLOSURE - https://t.co/QStUjbo0t7 #ZMPolitics #ZambiaDecides,2016-12-19 23:21:52+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,everyone participated post newspaper closure,2016-12-19,2016,12,19,51,23:21:52,23,21,Neutral,Neutral
2461,18225,810958349869207552,ZMPolitics,5965,False,POLITICIANS ARE BEHIND THE MYSTERY FIRE'S IN ZAMBIA SAYS PF - https://t.co/Rx5UzpOIBP #ZMPolitics #ZambiaDecides,2016-12-19 23:21:52+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,politician behind mystery fire zambia pf,2016-12-19,2016,12,19,51,23:21:52,23,21,Neutral,Neutral
2462,18227,810958343678414848,ZMPolitics,5965,False,LUNGU IS A BAD BOY - HH - https://t.co/mcZmG90uzs #ZMPolitics #ZambiaDecides,2016-12-19 23:21:50+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,lungu bad boy hh,2016-12-19,2016,12,19,51,23:21:50,23,21,Negative,Negative
2463,18228,810958340318695426,ZMPolitics,5965,False,UNITED PEOPLE’S PARTY (UPP) PRESIDENT SAVIOUR CHISHIMBA SAYS FUEL WILL COST K21/LITTER - https://t.co/VA1yWA5lky #ZMPolitics #ZambiaDecides,2016-12-19 23:21:49+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,united people party upp president saviour chishimba fuel cost k21litter,2016-12-19,2016,12,19,51,23:21:49,23,21,Positive,Neutral
2464,18229,810958337118453760,ZMPolitics,5965,False,LESSONS THAT CAN BE LEARNT FROM POST ELECTIONS TO DOCUMENT EVENTS - https://t.co/Xn3rIcbLe5 #ZMPolitics #ZambiaDecides,2016-12-19 23:21:49+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,lesson learnt post election document event,2016-12-19,2016,12,19,51,23:21:49,23,21,Neutral,Neutral
2465,18230,810958333964406785,ZMPolitics,5965,False,GOVERNMENT HAS SIGNED A US$2.3 BILLION CONTRACT WITH CHINA CIVIL ENGINEERING ... - https://t.co/uvUScLKGwF #ZMPolitics #ZambiaDecides,2016-12-19 23:21:48+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,government signed u 23 billion contract china civil engineering,2016-12-19,2016,12,19,51,23:21:48,23,21,Neutral,Neutral
2466,18231,810958331087114240,ZMPolitics,5965,False,ZRA GIVES FRED M’MEMBE 7 DAYS ULTIMATUM FROM THE LIQUIDATOR OF THE POST NEWSPAPER L ... - https://t.co/kxUV9TQEal #ZMPolitics #ZambiaDecides,2016-12-19 23:21:47+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,zra give fred mmembe 7 day ultimatum liquidator post newspaper l,2016-12-19,2016,12,19,51,23:21:47,23,21,Positive,Neutral
2467,18232,810958328071356417,ZMPolitics,5965,False,ANOTHER LUSAKA WIFE KILLS HUSBAND - https://t.co/PqH2d6hWQR #ZMPolitics #ZambiaDecides,2016-12-19 23:21:46+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,another lusaka wife kill husband,2016-12-19,2016,12,19,51,23:21:46,23,21,Negative,Negative
2468,18233,810958324820807681,ZMPolitics,5965,False,ZRA BOARD DISSOLVED - https://t.co/4Fz1m7mABO #ZMPolitics #ZambiaDecides,2016-12-19 23:21:46+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,zra board dissolved,2016-12-19,2016,12,19,51,23:21:46,23,21,Neutral,Neutral
2469,18234,810958321654104064,ZMPolitics,5965,False,ZAMBIAN GOVERNMENT BANS PUBLIC SERVICE VEHICALS TO TRAVEL AT NIGHT - https://t.co/18Z2QbV8El #ZMPolitics #ZambiaDecides,2016-12-19 23:21:45+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,zambian government ban public service vehicals travel night,2016-12-19,2016,12,19,51,23:21:45,23,21,Neutral,Neutral
2470,18235,810958318772568068,ZMPolitics,5965,False,SINKAMBA COMMENDS LUNGU FOR ACKNOWLEDGING CORRUPTION IN PF GOVERNMENT - https://t.co/PVZVSdxjCg #ZMPolitics #ZambiaDecides,2016-12-19 23:21:44+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,sinkamba commends lungu acknowledging corruption pf government,2016-12-19,2016,12,19,51,23:21:44,23,21,Neutral,Neutral
2471,18236,810958315790495746,ZMPolitics,5965,False,POST NEWSPAPERS FACING LIQUIDATION AFTER BEING PLACED UNDER RECEIVERSHIP - https://t.co/BLSsQsyiXg #ZMPolitics #ZambiaDecides,2016-12-19 23:21:44+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,post newspaper facing liquidation placed receivership,2016-12-19,2016,12,19,51,23:21:44,23,21,Neutral,Neutral
2472,18237,810958312724369408,ZMPolitics,5965,False,IMF: NO BAILOUT FOR ZAMBIA - https://t.co/AsxoWLYuhc #ZMPolitics #ZambiaDecides,2016-12-19 23:21:43+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,imf bailout zambia,2016-12-19,2016,12,19,51,23:21:43,23,21,Neutral,Neutral
2473,18238,810958309427675136,ZMPolitics,5965,False,WE WILL WORK WITH ZAMBIA-MALAWIAN GOVERNMENT - https://t.co/CzpmQUEYmR #ZMPolitics #ZambiaDecides,2016-12-19 23:21:42+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,work zambiamalawian government,2016-12-19,2016,12,19,51,23:21:42,23,21,Neutral,Neutral
2474,18239,810958306386776065,ZMPolitics,5965,False,PRINCE CHANDA SAYS HE FEELS SORRY FOR PRES-LUNGU - https://t.co/OB8hIRw7mq #ZMPolitics #ZambiaDecides,2016-12-19 23:21:41+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,prince chanda sorry preslungu,2016-12-19,2016,12,19,51,23:21:41,23,21,Neutral,Negative
2475,18240,810958301634629633,ZMPolitics,5965,False,THIS IS CONFUSION SAYS EDGAR LUNGU - https://t.co/GN9cIiFbqc #ZMPolitics #ZambiaDecides,2016-12-19 23:21:40+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,confusion edgar lungu,2016-12-19,2016,12,19,51,23:21:40,23,21,Neutral,Negative
2476,18241,810958298321141760,ZMPolitics,5965,False,Extended loadshedding attracts sharp reaction from students... HONE RIOTS - https://t.co/BoxwOiWV0a #ZMPolitics #ZambiaDecides,2016-12-19 23:21:39+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,extended loadshedding attracts sharp reaction student hone riot,2016-12-19,2016,12,19,51,23:21:39,23,21,Neutral,Neutral
2477,18243,810958291140538368,ZMPolitics,5965,False,DISASTER WILL EAT ZAMBIA– HALWABALA - https://t.co/aZKD5h7XCV #ZMPolitics #ZambiaDecides,2016-12-19 23:21:38+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,disaster eat zambia halwabala,2016-12-19,2016,12,19,51,23:21:38,23,21,Negative,Neutral
2478,18244,810958287550156801,ZMPolitics,5965,False,"WE WILL NO LONGER TOLERATE YOUR NONSENSE, STATE HOUSE WARNS HH AND GBM - https://t.co/C2W4TZAJk3 #ZMPolitics #ZambiaDecides",2016-12-19 23:21:37+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,longer tolerate nonsense state house warns hh gbm,2016-12-19,2016,12,19,51,23:21:37,23,21,Negative,Neutral
2479,18245,810958283930472448,ZMPolitics,5965,False,PRESIDENT YOWERI MUSEVENI OF UGANDA MUST APOLOGIZE TO ZAMBIANS SAYS HH - https://t.co/sAKGPAOU30 #ZMPolitics #ZambiaDecides,2016-12-19 23:21:36+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,president yoweri museveni uganda must apologize zambian hh,2016-12-19,2016,12,19,51,23:21:36,23,21,Neutral,Neutral
2480,18246,810958280919052288,ZMPolitics,5965,False,IT WAS SAD TO SEE ONLY HALF OF ZAMBIA CELEBRATE INDEPENDENCE -ZUKAS - https://t.co/i4eu3MmzwG #ZMPolitics #ZambiaDecides,2016-12-19 23:21:35+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,wa sad see half zambia celebrate independence zukas,2016-12-19,2016,12,19,51,23:21:35,23,21,Neutral,Negative
2481,18247,810958277630709761,ZMPolitics,5965,False,PF WANTS TO ELIMINATE LUNGU AND BLAME US SAYS HH - https://t.co/VgwatnHXnu #ZMPolitics #ZambiaDecides,2016-12-19 23:21:34+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,pf eliminate lungu blame u hh,2016-12-19,2016,12,19,51,23:21:34,23,21,Neutral,Neutral
2482,18248,810958274518536193,ZMPolitics,5965,False,FELIX MUTATI SAYS PRIVATE SECTOR SHOULD SUPPORT EDUCATION &amp; COMMUNITY VENTURES - https://t.co/FJNn593CSo #ZMPolitics #ZambiaDecides,2016-12-19 23:21:34+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,felix mutati private sector support education community venture,2016-12-19,2016,12,19,51,23:21:34,23,21,Positive,Neutral
2483,18249,810958271452479488,ZMPolitics,5965,False,WE WILL NEVER RECONCILE OR FORGIVE PF- UPND SPOKESPERSON MR KAKOMA - https://t.co/2Vh7QQBbx7 #ZMPolitics #ZambiaDecides,2016-12-19 23:21:33+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,never reconcile forgive pf upnd spokesperson mr kakoma,2016-12-19,2016,12,19,51,23:21:33,23,21,Neutral,Negative
2484,18251,810958265626558464,ZMPolitics,5965,False,PLIGHT OF THE MEDIA- CSOS TELLS PRES. LUNGU - https://t.co/LEF2Tqar06 #ZMPolitics #ZambiaDecides,2016-12-19 23:21:32+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,plight media csos pres lungu,2016-12-19,2016,12,19,51,23:21:32,23,21,Neutral,Neutral
2485,18252,810958262568947713,ZMPolitics,5965,False,MINISTER OF FINANCE MUTATI SAYS THE IMF TEAM IS COMING NEXT WEEK IN ZAMBIA TO ... - https://t.co/x59Sz4Xp96 #ZMPolitics #ZambiaDecides,2016-12-19 23:21:31+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,minister finance mutati imf team coming next week zambia,2016-12-19,2016,12,19,51,23:21:31,23,21,Neutral,Neutral
2486,18253,810958259624562688,ZMPolitics,5965,False,NAMVULA (ZAMBIAN-SCOTTISH SINGER AND SONGWRITER) STARTS HER 2016 AFRICA TOUR IN ... - https://t.co/v1gMTh6xrl #ZMPolitics #ZambiaDecides,2016-12-19 23:21:30+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,namvula zambianscottish singer songwriter start 2016 africa tour,2016-12-19,2016,12,19,51,23:21:30,23,21,Neutral,Neutral
2487,18254,810958256613064704,ZMPolitics,5965,False,THE KEY ESSENTIALS TO AFRICA’S DEVELOPMENT – ZAMBIA HIGHLIGHTS - https://t.co/o5CiZ46nZx #ZMPolitics #ZambiaDecides,2016-12-19 23:21:29+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,key essential africa development zambia highlight,2016-12-19,2016,12,19,51,23:21:29,23,21,Neutral,Neutral
2488,18255,810958253198811136,ZMPolitics,5965,False,"ZAMBIA POLICE CHASE HH, GBM OUT OF LUANSHYA - https://t.co/fFid3J8Gmb #ZMPolitics #ZambiaDecides",2016-12-19 23:21:29+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,zambia police chase hh gbm luanshya,2016-12-19,2016,12,19,51,23:21:29,23,21,Neutral,Neutral
2489,18256,810958249872785409,ZMPolitics,5965,False,THINGS ARE BLOODY HARD – PRESIDENT LUNGU - https://t.co/G0Co14bjeu #ZMPolitics #ZambiaDecides,2016-12-19 23:21:28+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,thing bloody hard president lungu,2016-12-19,2016,12,19,51,23:21:28,23,21,Negative,Negative
2490,18257,810958246982852613,ZMPolitics,5965,False,THE ROAD DEVELOPMENT AGENCY HAS FIRED ITS BOSS - https://t.co/4tRfvEDiJW #ZMPolitics #ZambiaDecides,2016-12-19 23:21:27+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,road development agency fired bos,2016-12-19,2016,12,19,51,23:21:27,23,21,Negative,Neutral
2491,18258,810958241656139778,ZMPolitics,5965,False,MOVEMENT FOR MULTI PARTY DEMOCRACY REFUTES CLAIM MUTATI IS BEING PROPPED FOR 2021 - https://t.co/R3QtzIhyI3 #ZMPolitics #ZambiaDecides,2016-12-19 23:21:26+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,movement multi party democracy refutes claim mutati propped 2021,2016-12-19,2016,12,19,51,23:21:26,23,21,Positive,Neutral
2492,18259,810958238653042688,ZMPolitics,5965,False,HEALTH MINISTER CALLS ON JUDICIARY AND ZAMBIA CORRECTIONAL SERVICE TO DECONGEST PRISONS - https://t.co/rXBNBec4An #ZMPolitics #ZambiaDecides,2016-12-19 23:21:25+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,health minister call judiciary zambia correctional service decongest prison,2016-12-19,2016,12,19,51,23:21:25,23,21,Neutral,Neutral
2493,18260,810958235662512128,ZMPolitics,5965,False,UPND ZAMBIAN SUPPORTERS MOCK PF SYMPATHISERS AFTER FUEL PRICES SKYROCKET - PETROL ... - https://t.co/jEsfXI0bcP #ZMPolitics #ZambiaDecides,2016-12-19 23:21:24+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,upnd zambian supporter mock pf sympathiser fuel price skyrocket petrol,2016-12-19,2016,12,19,51,23:21:24,23,21,Neutral,Neutral
2494,18261,810958232499978240,ZMPolitics,5965,False,JOB VACANCY AT INDUSTRIAL DEVELOPMENT CORPORATION OF ZAMBIA - https://t.co/BOtkdFMl3Z #ZMPolitics #ZambiaDecides,2016-12-19 23:21:24+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,job vacancy industrial development corporation zambia,2016-12-19,2016,12,19,51,23:21:24,23,21,Neutral,Neutral
2495,18262,810958229169729536,ZMPolitics,5965,False,"STATISTICIAN, MARKETING OFFICER AND RETAIL CLERK - https://t.co/WNGzbMPh0s #ZMPolitics #ZambiaDecides",2016-12-19 23:21:23+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,statistician marketing officer retail clerk,2016-12-19,2016,12,19,51,23:21:23,23,21,Neutral,Neutral
2496,18263,810958226074300417,ZMPolitics,5965,False,MAIZE SMUGGLING WILL NOT BE TOLERATED-BOWMAN LUSAMBO COPPERBELT MINISTER - https://t.co/dCrAGR300T #ZMPolitics #ZambiaDecides,2016-12-19 23:21:22+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,maize smuggling toleratedbowman lusambo copperbelt minister,2016-12-19,2016,12,19,51,23:21:22,23,21,Negative,Neutral
2497,18264,810958222790107136,ZMPolitics,5965,False,RISE IN FUEL PRICE EXPLAINED-ERB - https://t.co/rGdJm5Akr5 #ZMPolitics #ZambiaDecides,2016-12-19 23:21:21+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,rise fuel price explainederb,2016-12-19,2016,12,19,51,23:21:21,23,21,Neutral,Neutral
2498,18266,810958216779730946,ZMPolitics,5965,False,PF DEPUTY SPOKESPERSON FRANK BWALYA DEFENDS THE PF GOVERNMENT NOT BEING BROKE - https://t.co/QGzGOXNUgd #ZMPolitics #ZambiaDecides,2016-12-19 23:21:20+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,pf deputy spokesperson frank bwalya defends pf government broke,2016-12-19,2016,12,19,51,23:21:20,23,21,Neutral,Neutral
2499,18267,810958213227184128,ZMPolitics,5965,False,"WE PLEDGED AN AMOUNT OF US$3 MILLION TO THE GLOBAL FUND TO FIGHT TUBERCULOSIS, ... - https://t.co/rzs28aZVGD #ZMPolitics #ZambiaDecides",2016-12-19 23:21:19+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,pledged amount u 3 million global fund fight tuberculosis,2016-12-19,2016,12,19,51,23:21:19,23,21,Negative,Neutral
2500,18268,810958210194673666,ZMPolitics,5965,False,THE 2017 BUDGET PREPARATION IN PROGRESS BY MUTATI-FINANCE MINISTER - https://t.co/X7Ct9a9ySz #ZMPolitics #ZambiaDecides,2016-12-19 23:21:18+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,2017 budget preparation progress mutatifinance minister,2016-12-19,2016,12,19,51,23:21:18,23,21,Positive,Neutral
2501,18269,810958207099273217,ZMPolitics,5965,False,THE PF GOVERNMENT WILL REDUCE SUBSIDIES BY US$1 BILLION-MINISTER OF FINANCE ASSURES IMF - https://t.co/3Cdbbnv9DH #ZMPolitics #ZambiaDecides,2016-12-19 23:21:18+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,pf government reduce subsidy u 1 billionminister finance assures imf,2016-12-19,2016,12,19,51,23:21:18,23,21,Neutral,Neutral
2502,18270,810958204066729984,ZMPolitics,5965,False,TEARGAS FIRED IN MONZE TO BLOCK UPND AND ITS LEARDER- HH BY POLICE - https://t.co/p8xPg1s2fv #ZMPolitics #ZambiaDecides,2016-12-19 23:21:17+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,teargas fired monze block upnd learder hh police,2016-12-19,2016,12,19,51,23:21:17,23,21,Negative,Neutral
2503,18271,810958200967229440,ZMPolitics,5965,False,MR CHILESHE KANDETA SAYS THE 2017 NATIONAL BUDGET WILL NOT BE PRESENTED THIS FRIDAY - https://t.co/Ok4JFcPMWy #ZMPolitics #ZambiaDecides,2016-12-19 23:21:16+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,mr chileshe kandeta 2017 national budget presented friday,2016-12-19,2016,12,19,51,23:21:16,23,21,Neutral,Negative
2504,18272,810958197825617921,ZMPolitics,5965,False,AM FORMING MY OWN GOVERNMENT NEXT MONTH SAYS UPND PRESIDENT-HH - https://t.co/TiqCtvlAZb #ZMPolitics #ZambiaDecides,2016-12-19 23:21:15+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,forming government next month upnd presidenthh,2016-12-19,2016,12,19,51,23:21:15,23,21,Neutral,Neutral
2505,18273,810958169581174787,ZMPolitics,5965,False,POLICE CHARGE NEVERS OF GIVING FALSE INFORMATION - https://t.co/LpzYKI2bmE #ZMPolitics #ZambiaDecides https://t.co/i0UMfRS6GY,2016-12-19 23:21:09+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,police charge nevers giving false information,2016-12-19,2016,12,19,51,23:21:09,23,21,Neutral,Negative
2506,18275,810958059178786816,ZMPolitics,5965,False,PRESIDENT LUNGU ARRIVAL LAST NIGHT - https://t.co/agUEYCmgAl #ZMPolitics #ZambiaDecides https://t.co/fMTPf0reUg,2016-12-19 23:20:42+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,president lungu arrival last night,2016-12-19,2016,12,19,51,23:20:42,23,20,Neutral,Neutral
2507,18276,810958032414928896,ZMPolitics,5965,False,IMF MANAGING DIRECTOR CHRISTINE LAGARDE SALUTES TO THE NEW PRESIDENT OF ZAMBIA -MR ... - https://t.co/jonFCYCSio #ZMPolitics #ZambiaDecides,2016-12-19 23:20:36+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,imf managing director christine lagarde salute new president zambia mr,2016-12-19,2016,12,19,51,23:20:36,23,20,Neutral,Neutral
2508,18277,810957940031189000,ZMPolitics,5965,False,CONSTITUTIONAL COURT ORDERS TRIAL IN ELECTION PETITION TO START NOW - https://t.co/UHTwavnANY #ZMPolitics #ZambiaDecides,2016-12-19 23:20:14+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,constitutional court order trial election petition start,2016-12-19,2016,12,19,51,23:20:14,23,20,Neutral,Neutral
2509,18279,810957906023591936,ZMPolitics,5965,False,POLICE ARREST 300 PEOPLE FOR POST ELECTION VIOLENCE - https://t.co/PGofEqihXq #ZMPolitics #ZambiaDecides,2016-12-19 23:20:06+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,police arrest 300 people post election violence,2016-12-19,2016,12,19,51,23:20:06,23,20,Negative,Negative
2510,18280,810957876319711232,ZMPolitics,5965,False,GOVERNMENT POSTPONEDS INAUGURATION OF PRESIDENT ELECT EDGAR LUNGU TO A DATE TO BE ... - https://t.co/0H2w4Wjvy8 #ZMPolitics #ZambiaDecides,2016-12-19 23:19:59+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,government postponeds inauguration president elect edgar lungu date,2016-12-19,2016,12,19,51,23:19:59,23,19,Neutral,Neutral
2511,18281,810957870569123840,ZMPolitics,5965,False,FATHER LEONARD CHITI TELLS BBC THAT PRESIDENT LUNGU WAS LEGITIMATELY ELECTED - https://t.co/a49b0d0Bzp #ZMPolitics #ZambiaDecides,2016-12-19 23:19:57+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,father leonard chiti bbc president lungu wa legitimately elected,2016-12-19,2016,12,19,51,23:19:57,23,19,Neutral,Neutral
2512,18283,810957781993984000,ZMPolitics,5965,False,HUGE VOTER TURNOUT IN ZAMBIA POLLS - https://t.co/AM5GD307gb #ZMPolitics #ZambiaDecides https://t.co/2iyYjevGcb,2016-12-19 23:19:36+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,huge voter turnout zambia poll,2016-12-19,2016,12,19,51,23:19:36,23,19,Neutral,Neutral
2513,18286,810957745667117060,ZMPolitics,5965,False,HICHILEMA WILL NEVER BE PRESIDENT - US GOVERNMENT - https://t.co/kbDQw3GsIR #ZMPolitics #ZambiaDecides https://t.co/GiXhx2l644,2016-12-19 23:19:28+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,hichilema never president u government,2016-12-19,2016,12,19,51,23:19:28,23,19,Neutral,Negative
2514,18287,810957737207169025,ZMPolitics,5965,False,"THIS IS A SURE VICTORY, THANK YOU LIVINGSTONE – LUNGU - https://t.co/vEzkmrE5Bp #ZMPolitics #ZambiaDecides https://t.co/mRITdGc8kj",2016-12-19 23:19:26+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,sure victory thank livingstone lungu,2016-12-19,2016,12,19,51,23:19:26,23,19,Positive,Positive
2515,18288,810957727098957824,ZMPolitics,5965,False,PRESIDENT LUNGU APPEALS TO SOUTHERNERS TO VOTE FOR PF IN THIS WEEKS’S ELECTIONS - https://t.co/0ufGqbz0vf #ZMPolitics #ZambiaDecides https://t.co/lEHIY3Mm0U,2016-12-19 23:19:23+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,president lungu appeal southerner vote pf week election,2016-12-19,2016,12,19,51,23:19:23,23,19,Neutral,Neutral
2516,18289,810957717858877440,ZMPolitics,5965,False,HH BLAMES PF’S “CHIPANTEPANTE” APPROACH FOR LOSS OF JOBS AND INVESTMENT IN THE MINI ... - https://t.co/QrWEKd5Dan #ZMPolitics #ZambiaDecides https://t.co/eCb4MzE67K,2016-12-19 23:19:21+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,hh blame pf chipantepante approach loss job investment mini,2016-12-19,2016,12,19,51,23:19:21,23,19,Negative,Neutral
2517,18290,810957709398933504,ZMPolitics,5965,False,HH PROJECTED TO WIN ZAMBIAN ELECTIONS - https://t.co/b6R4Rfl1FM #ZMPolitics #ZambiaDecides https://t.co/6WRnMrPzIt,2016-12-19 23:19:19+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,hh projected win zambian election,2016-12-19,2016,12,19,51,23:19:19,23,19,Positive,Neutral
2518,18291,810957701844975616,ZMPolitics,5965,False,VOTE FOR PRESIDENT LUNGU-RB COMMANDS ZAMBIANS - https://t.co/F9a9780MVU #ZMPolitics #ZambiaDecides https://t.co/aTCGPoWP2L,2016-12-19 23:19:17+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,vote president lungurb command zambian,2016-12-19,2016,12,19,51,23:19:17,23,19,Neutral,Neutral
2519,18292,810957626817257474,ZMPolitics,5965,False,"HH IS ""A DULL FAILURE"", CANT DEBATE WITH ECL, SAYS FRANK BWALYA - https://t.co/UPH0FAP0yV #ZMPolitics #ZambiaDecides",2016-12-19 23:18:59+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,hh dull failure debate ecl frank bwalya,2016-12-19,2016,12,19,51,23:18:59,23,18,Negative,Negative
2520,18294,810949479553794048,ZMPolitics,5965,False,THE ZAMBIAN GOVERNMENT WANTS TO EMBARK ON A PROJECT THAT WILL IMPROVE RAIN PATTERN ... - https://t.co/eDBK5yPnKJ #ZMPolitics #ZambiaDecides,2016-12-19 22:46:37+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,zambian government embark project improve rain pattern,2016-12-19,2016,12,19,51,22:46:37,22,46,Positive,Neutral
2521,18295,810949476588417024,ZMPolitics,5965,False,PRES LUNGU SAYS UPND DOES NOT NEED TO RECOGNIZE HIM - https://t.co/6a0nSX37Ns #ZMPolitics #ZambiaDecides,2016-12-19 22:46:36+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,pres lungu upnd doe need recognize,2016-12-19,2016,12,19,51,22:46:36,22,46,Neutral,Neutral
2522,18296,810949473669095424,ZMPolitics,5965,False,WE WILL SUPPORT THE CHURCH - PRESIDENT LUNGU - https://t.co/g9RMtpSPcO #ZMPolitics #ZambiaDecides,2016-12-19 22:46:35+02,0,0,0,Zambia,en,1,#zmpolitics #zambiadecides,True,support church president lungu,2016-12-19,2016,12,19,51,22:46:35,22,46,Positive,Positive
